gender,SeniorCitizen,Partner,Dependents,PhoneService,Contract,PaperlessBilling,MonthlyCharges,Churn
Male,0,Yes,No,Yes,Month-to-month,Yes,70.05,No
Male,0,Yes,No,Yes,Month-to-month,No,53.6,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,74.7,Yes
Male,0,No,No,Yes,Month-to-month,Yes,80.25,Yes
Male,1,Yes,Yes,Yes,Month-to-month,Yes,76.05,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,75.7,No
Male,0,No,No,Yes,Month-to-month,Yes,96.1,Yes
Female,0,No,Yes,Yes,Month-to-month,No,69,Yes
Male,0,Yes,Yes,Yes,Two year,No,19.65,No
Female,0,Yes,No,No,Month-to-month,Yes,45.3,Yes
Female,1,No,No,Yes,Month-to-month,Yes,81.45,No
Female,0,Yes,No,Yes,One year,Yes,108.5,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,83.55,Yes
Male,0,Yes,Yes,Yes,Two year,Yes,84.5,No
Female,0,No,No,Yes,Month-to-month,Yes,100.15,No
Male,0,No,No,Yes,Two year,Yes,88.6,No
Male,0,No,Yes,Yes,Month-to-month,Yes,74.35,Yes
Male,0,Yes,Yes,Yes,Two year,Yes,104.8,No
Female,0,No,No,Yes,Month-to-month,Yes,59,No
Female,0,Yes,No,Yes,Month-to-month,Yes,74.4,Yes
Male,1,Yes,No,Yes,One year,No,64.05,No
Male,0,No,No,Yes,Month-to-month,No,20.4,No
Male,0,No,No,No,One year,Yes,43.75,Yes
Male,0,Yes,No,Yes,Month-to-month,No,60.9,No
Female,0,Yes,No,Yes,Two year,No,19.8,No
Female,1,No,No,No,Month-to-month,No,28.45,Yes
Female,0,No,No,Yes,Month-to-month,Yes,99.7,Yes
Male,0,No,No,Yes,One year,No,116.25,No
Female,1,Yes,No,Yes,Two year,Yes,80.7,No
Female,0,Yes,Yes,Yes,One year,No,65.2,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,84.05,No
Male,0,No,Yes,Yes,Two year,Yes,79.45,No
Female,1,No,No,Yes,Month-to-month,Yes,94.1,Yes
Male,0,No,Yes,Yes,Month-to-month,Yes,78,No
Male,0,Yes,No,Yes,Month-to-month,Yes,94.2,Yes
Female,0,Yes,Yes,Yes,Month-to-month,Yes,80.5,Yes
Female,0,No,No,Yes,Month-to-month,No,19.85,No
Male,1,Yes,Yes,Yes,One year,No,94.3,No
Male,0,No,No,Yes,Month-to-month,Yes,106.45,No
Female,1,Yes,No,Yes,Month-to-month,Yes,74.35,Yes
Female,0,No,No,Yes,Month-to-month,Yes,105.45,No
Male,0,No,No,Yes,Month-to-month,Yes,95,No
Male,0,No,No,Yes,Month-to-month,No,104.8,Yes
Female,0,No,No,Yes,One year,No,54.3,No
Female,1,Yes,No,Yes,Month-to-month,No,70.05,No
Female,1,Yes,No,Yes,Month-to-month,Yes,75.2,Yes
Male,0,No,No,Yes,Month-to-month,No,20.05,No
Male,0,Yes,Yes,Yes,One year,Yes,105.4,No
Male,1,Yes,No,Yes,Month-to-month,Yes,51.6,No
Male,0,Yes,Yes,Yes,Month-to-month,No,85.5,No
Female,0,No,No,Yes,Month-to-month,No,75.6,Yes
Male,0,Yes,No,Yes,Month-to-month,Yes,100.05,Yes
Male,0,No,No,Yes,One year,No,91.25,No
Male,1,Yes,Yes,Yes,Two year,Yes,115.75,No
Male,0,Yes,Yes,Yes,One year,Yes,94.7,No
Male,0,Yes,Yes,Yes,Two year,No,19.6,No
Female,1,No,No,Yes,Two year,Yes,99.9,No
Female,0,Yes,Yes,Yes,Two year,Yes,21.1,No
Male,0,Yes,Yes,Yes,Two year,No,20.05,No
Male,0,No,No,Yes,Month-to-month,Yes,79.95,No
Male,1,Yes,Yes,Yes,One year,Yes,107.15,No
Female,0,No,No,Yes,Month-to-month,Yes,85,Yes
Male,0,No,No,Yes,Month-to-month,Yes,89.55,No
Female,0,Yes,No,Yes,Month-to-month,Yes,81.55,No
Female,0,Yes,Yes,Yes,One year,Yes,58.45,No
Female,0,Yes,No,Yes,One year,Yes,95.65,No
Female,0,Yes,Yes,Yes,Two year,Yes,80.6,No
Female,0,Yes,Yes,Yes,Two year,Yes,113.1,No
Female,0,No,No,Yes,Month-to-month,Yes,58.95,No
Female,0,No,No,Yes,Month-to-month,No,19.55,No
Male,0,No,No,Yes,Month-to-month,Yes,86.05,Yes
Male,0,No,No,No,Month-to-month,Yes,45.55,Yes
Male,0,Yes,Yes,Yes,One year,Yes,78.95,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,86.3,Yes
Female,0,No,No,Yes,One year,Yes,105.05,No
Male,1,Yes,No,Yes,One year,Yes,101.9,No
Male,0,No,No,Yes,Month-to-month,No,19.75,No
Male,0,Yes,Yes,Yes,Two year,Yes,110.3,No
Female,0,Yes,Yes,Yes,Two year,Yes,115.6,No
Male,0,Yes,Yes,Yes,Two year,No,19.35,No
Female,0,Yes,Yes,Yes,Two year,Yes,25.6,No
Male,0,No,No,Yes,Month-to-month,Yes,80.35,Yes
Female,0,Yes,Yes,Yes,One year,Yes,68.75,No
Female,0,No,No,Yes,Month-to-month,No,19.9,No
Male,0,No,No,Yes,One year,No,70.6,No
Male,0,No,No,Yes,Month-to-month,No,70.2,No
Male,0,No,No,Yes,Month-to-month,Yes,49.3,No
Male,0,Yes,No,Yes,One year,Yes,107.25,No
Male,0,Yes,No,Yes,Month-to-month,Yes,23.6,No
Male,0,Yes,Yes,Yes,Month-to-month,No,69.7,No
Male,0,Yes,Yes,Yes,Two year,Yes,99.5,No
Male,0,No,No,Yes,Month-to-month,No,64.3,No
Male,0,Yes,Yes,Yes,Two year,Yes,70.85,No
Male,0,Yes,Yes,Yes,One year,No,101.9,No
Male,0,Yes,No,Yes,Two year,No,73.5,No
Female,0,No,No,Yes,Month-to-month,Yes,100.25,Yes
Female,0,No,No,No,One year,Yes,40.4,No
Female,0,Yes,Yes,Yes,Two year,Yes,19.25,No
Male,1,No,No,Yes,Two year,No,59.6,No
Female,0,No,No,Yes,One year,No,64.9,No
Male,0,Yes,No,Yes,One year,No,100.3,Yes
Female,1,Yes,No,Yes,Month-to-month,Yes,110.85,No
Male,0,Yes,No,Yes,Two year,Yes,81.05,No
Male,0,Yes,Yes,Yes,One year,No,98.05,No
Male,0,No,No,Yes,Month-to-month,Yes,70.5,No
Male,1,Yes,No,Yes,Month-to-month,Yes,94.55,No
Male,0,No,No,Yes,Month-to-month,Yes,19.65,No
Female,0,Yes,Yes,Yes,Month-to-month,No,19,Yes
Female,0,No,No,Yes,Month-to-month,No,75.3,Yes
Female,1,No,No,Yes,Month-to-month,Yes,89.2,Yes
Female,0,Yes,Yes,Yes,Month-to-month,Yes,19,No
Female,0,No,No,Yes,Month-to-month,Yes,20,No
Female,1,No,No,Yes,Month-to-month,Yes,85.7,Yes
Male,0,No,No,Yes,Two year,Yes,63.25,No
Male,0,Yes,Yes,Yes,One year,No,20.1,No
Male,0,Yes,No,Yes,Two year,Yes,99.15,No
Male,0,Yes,Yes,Yes,Two year,No,90.4,No
Male,0,Yes,No,Yes,Two year,Yes,111.9,No
Male,0,Yes,Yes,Yes,One year,No,24.9,No
Male,0,Yes,Yes,Yes,Two year,No,83.5,No
Male,0,No,No,Yes,Month-to-month,Yes,84.3,No
Male,0,No,No,Yes,Month-to-month,No,45.6,No
Female,0,No,No,Yes,Month-to-month,Yes,61.65,Yes
Male,0,No,No,No,Two year,No,54.85,No
Male,0,No,No,Yes,Month-to-month,No,65.55,No
Male,0,Yes,No,Yes,One year,Yes,90.35,No
Male,0,Yes,No,Yes,Two year,Yes,20.4,No
Male,0,No,No,Yes,Month-to-month,Yes,74.55,No
Male,0,No,No,Yes,One year,No,19.95,No
Female,0,Yes,Yes,Yes,One year,Yes,74.25,No
Male,0,No,No,Yes,Two year,No,108.65,No
Female,0,No,No,Yes,One year,Yes,109.55,No
Male,0,Yes,No,Yes,Two year,No,86.65,No
Male,0,Yes,Yes,Yes,Two year,No,81,No
Male,0,No,Yes,Yes,One year,No,47.85,No
Male,0,Yes,Yes,Yes,Two year,No,114.55,No
Female,1,Yes,No,Yes,Month-to-month,No,105.25,Yes
Male,0,Yes,Yes,No,Month-to-month,Yes,29.95,Yes
Female,0,Yes,Yes,Yes,Month-to-month,No,65,Yes
Male,0,No,Yes,Yes,Two year,No,20.55,No
Female,1,No,No,Yes,One year,Yes,109.8,No
Male,0,No,No,Yes,Two year,No,69.5,No
Female,0,No,No,Yes,Month-to-month,No,48.85,No
Male,0,No,No,No,Month-to-month,Yes,25.25,No
Female,1,No,No,Yes,One year,Yes,102.85,No
Female,0,No,No,Yes,Month-to-month,Yes,87.55,No
Female,0,No,No,Yes,Month-to-month,Yes,78.55,No
Male,1,Yes,Yes,No,Month-to-month,Yes,34.55,No
Female,0,No,No,Yes,One year,Yes,92.05,No
Male,0,Yes,Yes,Yes,One year,Yes,85.05,No
Female,0,No,No,Yes,Two year,No,19.7,No
Female,0,No,No,Yes,Month-to-month,No,20,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,95.15,No
Male,0,Yes,No,Yes,Month-to-month,No,84.25,No
Female,1,Yes,No,Yes,One year,No,104.6,No
Female,1,No,No,Yes,Two year,No,111.65,No
Male,1,Yes,No,Yes,Month-to-month,No,90.05,Yes
Male,1,Yes,Yes,Yes,Month-to-month,Yes,110.75,Yes
Female,0,Yes,No,Yes,Month-to-month,No,55,No
Male,0,Yes,Yes,Yes,Two year,No,89.85,No
Male,0,No,No,Yes,One year,No,20.35,No
Female,0,No,No,No,One year,Yes,54.55,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,105.5,Yes
Male,0,No,No,Yes,Two year,No,99.45,No
Female,0,Yes,No,Yes,Two year,No,70.9,No
Male,1,Yes,Yes,Yes,One year,Yes,104.55,Yes
Male,0,Yes,No,Yes,Month-to-month,Yes,85.25,Yes
Male,0,Yes,Yes,Yes,Two year,No,25.4,No
Female,0,Yes,Yes,Yes,Month-to-month,No,56.15,Yes
Male,0,No,No,Yes,Month-to-month,Yes,89.55,Yes
Female,1,No,No,Yes,One year,Yes,89.85,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,25.25,No
Male,1,Yes,No,Yes,Month-to-month,Yes,94.55,Yes
Male,0,No,No,Yes,Month-to-month,Yes,45.7,Yes
Male,0,Yes,Yes,Yes,One year,Yes,69.65,No
Female,1,No,No,Yes,Month-to-month,No,89.5,Yes
Male,1,No,No,Yes,Month-to-month,No,70,No
Female,0,No,No,Yes,Month-to-month,Yes,69.55,Yes
Female,0,No,No,Yes,Month-to-month,Yes,74.6,Yes
Male,0,Yes,Yes,Yes,Two year,No,20.1,No
Female,0,No,No,Yes,Month-to-month,No,24.8,No
Female,1,No,No,Yes,Month-to-month,No,19.65,Yes
Male,0,No,No,Yes,Month-to-month,Yes,95.1,No
Male,0,Yes,Yes,Yes,Two year,Yes,88.85,No
Male,0,Yes,No,Yes,One year,No,78.8,No
Male,0,Yes,Yes,Yes,One year,No,19.85,Yes
Male,0,Yes,No,Yes,Month-to-month,No,20.35,No
Female,0,No,No,No,Month-to-month,Yes,24.25,Yes
Female,0,No,No,Yes,Month-to-month,No,45.25,No
Male,0,No,No,Yes,Month-to-month,No,20.05,No
Male,0,Yes,Yes,Yes,Two year,Yes,69.55,No
Female,0,Yes,Yes,Yes,Two year,No,19.5,No
Female,0,No,No,Yes,Month-to-month,Yes,74.75,No
Female,0,No,No,Yes,Month-to-month,No,69.65,Yes
Male,0,No,No,No,Month-to-month,Yes,30.2,No
Female,0,No,No,Yes,Month-to-month,No,45.65,Yes
Female,0,Yes,No,No,Two year,No,57.8,No
Female,0,Yes,Yes,Yes,One year,Yes,19.85,No
Male,0,Yes,Yes,Yes,Two year,No,25.55,No
Female,0,No,No,Yes,Month-to-month,Yes,75.05,Yes
Male,0,No,No,Yes,Month-to-month,Yes,24.85,No
Male,1,No,No,No,Month-to-month,Yes,49.15,Yes
Male,1,No,No,Yes,Two year,Yes,110.35,No
Female,0,No,No,Yes,One year,No,24.55,No
Female,0,No,No,No,Month-to-month,Yes,34.7,Yes
Male,0,No,No,Yes,Month-to-month,No,107.95,No
Male,0,Yes,No,Yes,Month-to-month,No,81.4,No
Male,0,Yes,Yes,Yes,Month-to-month,No,80,Yes
Female,0,Yes,Yes,Yes,Two year,Yes,73.8,No
Male,0,No,No,Yes,Month-to-month,Yes,64.4,No
Female,1,No,No,Yes,One year,Yes,103.75,No
Female,0,No,No,Yes,Month-to-month,No,71.1,No
Female,0,No,No,Yes,Month-to-month,Yes,49.9,No
Male,0,No,No,Yes,One year,Yes,24.6,No
Male,1,No,No,Yes,Month-to-month,Yes,49.25,Yes
Male,0,No,No,No,One year,No,30.1,No
Male,0,No,No,Yes,Month-to-month,No,83.4,No
Male,0,No,No,Yes,Month-to-month,Yes,20.45,No
Male,0,Yes,Yes,Yes,One year,Yes,75.25,No
Male,0,No,Yes,Yes,One year,No,20.55,No
Female,0,No,No,Yes,Month-to-month,Yes,75.1,Yes
Female,1,No,No,Yes,One year,Yes,20.05,No
Female,0,Yes,No,Yes,Month-to-month,Yes,20.65,No
Male,0,Yes,No,Yes,Two year,Yes,85.15,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,50.15,Yes
Male,1,Yes,Yes,Yes,One year,Yes,84.95,No
Male,0,Yes,Yes,Yes,Two year,Yes,66.5,No
Male,0,Yes,Yes,Yes,Two year,Yes,63.3,No
Male,0,No,No,Yes,Month-to-month,No,83.15,No
Male,0,No,No,Yes,Month-to-month,Yes,84.9,No
Female,0,No,No,Yes,Month-to-month,Yes,20.55,No
Male,0,No,No,Yes,Month-to-month,No,49.25,No
Female,0,No,No,Yes,Month-to-month,Yes,79.85,Yes
Female,0,No,No,Yes,Two year,Yes,59.6,No
Male,1,No,No,Yes,One year,Yes,104.65,No
Male,0,Yes,No,Yes,Month-to-month,Yes,75.3,No
Male,0,Yes,Yes,Yes,Month-to-month,No,80.1,No
Male,0,No,No,Yes,Month-to-month,No,19.55,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,81,No
Female,0,No,No,Yes,Two year,Yes,24.7,No
Female,0,No,Yes,Yes,Month-to-month,Yes,86,No
Male,0,Yes,No,Yes,Two year,No,25.4,No
Male,0,No,No,Yes,Month-to-month,Yes,89.15,No
Female,0,Yes,No,No,Two year,No,58.25,No
Male,0,No,No,Yes,Month-to-month,Yes,85.65,No
Female,0,No,No,No,Month-to-month,Yes,50.35,No
Male,1,Yes,No,Yes,Month-to-month,Yes,80.35,No
Male,0,Yes,Yes,Yes,One year,No,20.2,No
Male,0,Yes,Yes,Yes,Two year,No,20.55,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,85.95,Yes
Male,0,No,No,Yes,Month-to-month,Yes,45.35,Yes
Male,1,Yes,No,Yes,Month-to-month,Yes,94.5,Yes
Male,1,Yes,No,Yes,Month-to-month,Yes,21.25,No
Female,0,No,No,Yes,Two year,No,26.25,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,80.85,No
Female,1,No,No,Yes,Month-to-month,No,91.7,Yes
Male,0,No,No,Yes,Two year,Yes,74.2,No
Female,0,No,No,Yes,Month-to-month,Yes,87.25,Yes
Male,0,No,No,Yes,Month-to-month,No,20.35,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,75.5,No
Female,0,Yes,Yes,Yes,Two year,No,79.05,No
Female,0,Yes,No,Yes,Month-to-month,No,90.15,No
Male,0,Yes,Yes,No,Month-to-month,No,50.6,No
Female,0,No,No,Yes,One year,No,110.45,No
Male,0,Yes,No,Yes,Two year,No,101,No
Male,1,No,No,Yes,Month-to-month,Yes,79.35,No
Female,1,Yes,No,Yes,Two year,Yes,89.85,No
Female,0,No,No,Yes,Two year,Yes,65,No
Female,0,No,No,Yes,Month-to-month,Yes,80.45,No
Male,0,No,No,Yes,Month-to-month,No,98.55,Yes
Female,0,Yes,Yes,Yes,Two year,Yes,24.1,No
Female,0,No,No,Yes,Month-to-month,Yes,44.05,No
Female,1,Yes,No,Yes,Two year,Yes,110.8,No
Male,1,Yes,Yes,Yes,Two year,Yes,114.95,No
Female,1,No,No,Yes,Month-to-month,No,75.05,No
Male,0,Yes,No,Yes,Two year,No,19.25,No
Female,0,No,No,Yes,One year,Yes,90.05,No
Female,0,No,No,Yes,Month-to-month,Yes,56.7,No
Male,0,Yes,Yes,Yes,Two year,Yes,80.15,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,71.35,No
Female,0,Yes,No,Yes,Month-to-month,No,90.35,No
Male,1,No,No,Yes,Month-to-month,Yes,98.55,Yes
Male,0,No,No,Yes,Two year,No,19.7,No
Female,0,No,No,Yes,Month-to-month,No,19.85,No
Female,0,No,Yes,Yes,Month-to-month,Yes,85.9,Yes
Female,0,Yes,Yes,Yes,Two year,Yes,90.35,No
Male,0,No,No,Yes,Month-to-month,No,20.8,No
Female,0,No,No,Yes,Month-to-month,No,89.25,Yes
Male,0,Yes,No,Yes,Month-to-month,Yes,70.3,Yes
Female,0,Yes,Yes,Yes,Two year,No,66.85,No
Male,0,Yes,Yes,Yes,Two year,No,19.9,No
Female,0,No,No,No,Month-to-month,Yes,35.8,No
Male,0,No,No,Yes,Month-to-month,Yes,78.85,No
Male,0,No,No,Yes,One year,No,20.4,No
Male,0,No,No,Yes,Month-to-month,Yes,74.25,No
Male,0,Yes,No,Yes,One year,No,64.8,No
Male,0,No,No,Yes,Month-to-month,Yes,20.45,No
Male,0,No,No,Yes,Month-to-month,Yes,93.35,Yes
Female,0,No,No,Yes,Month-to-month,No,19.9,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,88.9,Yes
Male,0,Yes,No,Yes,One year,Yes,95.8,Yes
Female,0,Yes,No,Yes,Two year,Yes,110.65,No
Female,0,Yes,Yes,No,Month-to-month,No,40.3,No
Male,0,No,No,Yes,Month-to-month,Yes,82,Yes
Female,0,Yes,No,Yes,One year,Yes,107,No
Male,0,No,No,Yes,Month-to-month,No,45.35,Yes
Male,0,Yes,Yes,Yes,Two year,Yes,73.35,No
Female,0,Yes,Yes,Yes,Month-to-month,No,44.8,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,54.75,No
Female,0,No,No,Yes,Month-to-month,Yes,52.2,Yes
Male,0,No,Yes,No,One year,Yes,40.6,No
Female,1,No,No,Yes,One year,Yes,110,Yes
Male,0,Yes,Yes,Yes,Two year,No,55.3,No
Female,0,Yes,No,Yes,Month-to-month,Yes,60.85,No
Female,0,Yes,Yes,Yes,One year,No,78.4,No
Male,0,No,No,Yes,Two year,No,69.65,No
Female,0,Yes,Yes,No,Two year,No,59.85,No
Male,0,No,No,Yes,One year,Yes,76.9,No
Female,0,Yes,Yes,Yes,Two year,Yes,19.85,No
Female,0,No,Yes,Yes,Two year,No,67.65,No
Female,0,No,No,No,Month-to-month,No,45,No
Male,0,Yes,No,Yes,Month-to-month,Yes,64.2,No
Male,0,No,No,Yes,One year,No,81.7,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,25.55,No
Female,0,Yes,Yes,Yes,Month-to-month,No,20,No
Male,0,No,No,Yes,One year,Yes,96.75,Yes
Female,1,Yes,No,Yes,Two year,Yes,75.65,No
Female,0,No,No,Yes,Month-to-month,Yes,98.5,Yes
Male,0,Yes,Yes,Yes,Two year,Yes,23.8,No
Female,0,Yes,No,Yes,Two year,Yes,64.2,No
Male,0,No,No,Yes,Month-to-month,Yes,85.35,Yes
Female,0,Yes,Yes,Yes,Two year,Yes,76.8,No
Male,0,No,No,Yes,Month-to-month,No,55.2,No
Male,0,Yes,No,Yes,Two year,Yes,108.55,No
Male,0,Yes,No,Yes,Month-to-month,Yes,101.3,Yes
Male,0,No,No,Yes,Month-to-month,Yes,69.55,Yes
Male,0,No,No,Yes,One year,Yes,103.25,Yes
Male,0,No,No,Yes,Two year,Yes,104,Yes
Female,0,Yes,No,Yes,Two year,No,25.25,No
Male,0,Yes,Yes,No,One year,No,30.4,No
Male,1,No,No,Yes,Month-to-month,No,20.05,No
Female,0,No,No,Yes,Month-to-month,Yes,84.6,No
Female,0,No,No,Yes,Month-to-month,Yes,86.2,Yes
Female,0,Yes,Yes,Yes,One year,Yes,103.7,No
Male,0,Yes,No,Yes,Month-to-month,Yes,111.2,Yes
Male,0,Yes,No,Yes,Two year,Yes,88,No
Female,0,Yes,No,Yes,Month-to-month,Yes,106.35,No
Male,0,Yes,Yes,Yes,Two year,Yes,79.15,No
Male,0,No,No,Yes,One year,Yes,103.1,No
Male,0,No,No,Yes,Month-to-month,Yes,63.95,No
Female,0,No,No,Yes,Two year,Yes,25.8,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,89.45,Yes
Male,1,Yes,No,Yes,Month-to-month,Yes,95.6,Yes
Female,0,Yes,Yes,Yes,Month-to-month,No,25.55,No
Male,0,Yes,Yes,Yes,One year,No,90.95,Yes
Male,0,Yes,Yes,No,Month-to-month,Yes,44.85,No
Female,0,Yes,No,Yes,One year,No,108.55,Yes
Male,0,Yes,Yes,Yes,Two year,No,25.05,No
Female,0,Yes,Yes,Yes,One year,No,74.1,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,88.8,No
Female,1,No,No,Yes,Month-to-month,Yes,78.85,Yes
Male,1,Yes,Yes,Yes,Month-to-month,Yes,93.25,No
Male,0,Yes,Yes,Yes,One year,No,71.4,No
Male,0,No,No,Yes,Month-to-month,No,44.4,Yes
Male,0,No,No,Yes,Month-to-month,Yes,79.2,No
Male,0,No,No,Yes,Two year,No,20.4,No
Female,1,No,No,Yes,One year,Yes,100,Yes
Female,0,Yes,No,Yes,Two year,Yes,105,No
Female,0,Yes,Yes,Yes,One year,No,19.8,Yes
Female,0,No,No,No,Month-to-month,Yes,30.85,No
Male,0,No,No,Yes,Month-to-month,Yes,89.9,Yes
Female,0,Yes,Yes,Yes,One year,No,20.55,No
Female,0,No,No,Yes,Two year,Yes,84.85,No
Female,0,Yes,Yes,No,One year,No,33.15,No
Male,0,Yes,No,Yes,Two year,Yes,92,No
Female,0,Yes,Yes,Yes,Two year,No,89.8,No
Female,0,Yes,Yes,Yes,Two year,Yes,115.8,No
Male,0,No,Yes,Yes,Two year,Yes,85.15,No
Male,0,No,No,Yes,Month-to-month,No,24.85,No
Female,0,No,No,Yes,Month-to-month,Yes,64.35,No
Female,0,No,No,Yes,Two year,No,20.5,No
Female,0,No,Yes,Yes,One year,Yes,100.15,Yes
Male,0,No,No,Yes,Two year,No,86.05,No
Male,0,No,No,Yes,Month-to-month,No,50.8,Yes
Female,0,Yes,No,Yes,One year,No,89,No
Male,0,Yes,Yes,No,Two year,Yes,64.8,No
Male,0,No,No,Yes,One year,No,19.8,No
Male,0,Yes,Yes,Yes,Two year,No,93.4,No
Male,1,Yes,No,Yes,Month-to-month,Yes,73.65,Yes
Female,0,No,No,Yes,Month-to-month,Yes,95.1,Yes
Male,0,No,No,Yes,Month-to-month,Yes,94.65,Yes
Male,0,Yes,No,Yes,Month-to-month,Yes,80.6,Yes
Male,0,Yes,No,No,Two year,Yes,39,No
Female,0,No,No,Yes,Month-to-month,Yes,20.5,No
Male,0,Yes,No,Yes,One year,No,85.55,Yes
Male,0,No,Yes,Yes,Two year,Yes,26.4,No
Female,0,Yes,No,Yes,Two year,Yes,98.2,No
Male,0,Yes,Yes,Yes,One year,Yes,97.55,No
Male,0,No,Yes,Yes,Two year,No,19.95,No
Female,0,No,No,No,Month-to-month,Yes,50.8,Yes
Male,0,No,Yes,Yes,Two year,No,99.7,No
Female,0,No,No,No,Month-to-month,Yes,34.8,No
Female,0,No,No,Yes,Month-to-month,No,105.1,Yes
Female,0,No,Yes,No,One year,No,60.15,No
Female,0,No,No,Yes,One year,No,64.75,No
Male,0,No,No,Yes,Month-to-month,Yes,54.65,No
Male,0,No,No,Yes,Month-to-month,Yes,110.1,Yes
Male,1,No,No,Yes,One year,No,19.3,No
Female,0,No,No,Yes,Month-to-month,No,83.9,Yes
Female,0,Yes,No,Yes,One year,Yes,111.25,No
Female,0,Yes,Yes,No,One year,Yes,35.8,No
Male,0,No,No,Yes,Month-to-month,Yes,20.05,No
Female,1,No,No,Yes,Month-to-month,Yes,84.35,No
Female,1,No,No,Yes,One year,Yes,110.5,No
Male,0,Yes,Yes,Yes,One year,No,91.2,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,100.55,Yes
Male,0,Yes,Yes,Yes,Month-to-month,No,89.3,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,103.85,Yes
Male,1,No,No,Yes,Month-to-month,Yes,81.1,No
Female,0,No,No,No,Month-to-month,No,24.6,Yes
Female,0,Yes,No,Yes,One year,Yes,81.2,No
Male,0,No,No,Yes,Month-to-month,Yes,94.3,No
Male,0,Yes,No,Yes,Two year,Yes,116.1,No
Female,0,No,No,Yes,Two year,No,105.55,No
Female,0,No,No,Yes,Month-to-month,Yes,98.9,Yes
Male,0,Yes,No,Yes,Month-to-month,Yes,94.4,No
Female,0,No,No,Yes,Month-to-month,No,19.5,No
Female,0,No,No,Yes,Month-to-month,No,98.3,Yes
Male,0,No,No,Yes,Month-to-month,No,93.85,Yes
Female,0,Yes,No,Yes,One year,Yes,105.6,No
Male,0,Yes,Yes,Yes,Two year,No,81.35,No
Male,1,No,No,Yes,Month-to-month,Yes,100.5,Yes
Male,0,No,No,Yes,Month-to-month,Yes,56.4,No
Male,0,No,No,Yes,One year,Yes,65.35,No
Female,0,No,Yes,Yes,Month-to-month,No,19.95,No
Female,0,No,No,Yes,Two year,Yes,111.25,No
Male,1,No,No,Yes,Month-to-month,Yes,72.85,Yes
Female,1,No,No,Yes,Month-to-month,No,89,No
Male,0,Yes,Yes,Yes,One year,Yes,106.1,No
Male,0,No,No,Yes,One year,No,20.05,No
Male,0,Yes,Yes,Yes,Two year,Yes,25.2,No
Male,1,Yes,No,Yes,Month-to-month,Yes,73.55,Yes
Female,1,No,No,Yes,Month-to-month,Yes,75.4,No
Male,0,No,No,No,Two year,Yes,65.55,No
Female,0,No,No,Yes,Month-to-month,Yes,80.7,No
Female,0,No,No,Yes,One year,Yes,104.55,No
Male,0,Yes,No,Yes,One year,No,24.15,No
Male,0,No,No,Yes,Month-to-month,No,20.45,No
Male,0,Yes,No,Yes,Month-to-month,Yes,75.4,No
Female,0,Yes,No,Yes,One year,Yes,79.7,No
Female,1,No,No,Yes,Month-to-month,No,81.7,No
Female,0,Yes,Yes,Yes,Month-to-month,No,76.3,No
Female,1,No,No,Yes,Month-to-month,Yes,79.4,Yes
Female,0,No,No,Yes,Month-to-month,Yes,81.15,Yes
Female,0,Yes,Yes,Yes,Two year,Yes,103.75,No
Female,0,Yes,Yes,Yes,One year,No,86.45,No
Female,0,No,No,Yes,Month-to-month,No,75.1,No
Male,0,No,No,Yes,Two year,No,80.6,No
Male,0,Yes,No,Yes,Two year,No,19.3,No
Female,1,No,No,Yes,Month-to-month,Yes,84.6,Yes
Female,0,No,No,No,One year,Yes,33.6,No
Female,1,Yes,No,Yes,Month-to-month,Yes,83.25,No
Female,0,No,No,Yes,Month-to-month,Yes,79.05,Yes
Female,0,Yes,No,Yes,One year,Yes,108.05,No
Female,0,No,No,Yes,Month-to-month,No,19.9,No
Female,0,No,Yes,Yes,One year,No,21.05,No
Female,0,No,Yes,No,Month-to-month,No,30.15,No
Male,0,No,No,Yes,Month-to-month,Yes,79.85,No
Female,0,Yes,No,No,Two year,No,65.5,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,104.1,No
Female,0,No,No,Yes,Month-to-month,No,74.4,Yes
Male,0,Yes,Yes,Yes,Month-to-month,Yes,20.5,No
Female,1,Yes,Yes,Yes,Month-to-month,Yes,91.35,No
